,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
108,Bad Words,2013,R,28 Mar 2014,89 min,"Comedy, Drama",Jason Bateman,Andrew Dodge,"Jason Bateman, Kathryn Hahn, Rohan Chand, Philip Baker Hall",A spelling bee loser sets out to exact revenge by finding a loophole and attempting to win as an adult.,English,USA,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwNTg0NzQ1NF5BMl5BanBnXkFtZTgwMDQ5OTMwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.7,"43,665",tt2170299,movie,08 Jul 2014,N/A,Focus Features,http://BadWordsMovie.com,True
109,Better Living Through Chemistry,2014,Not Rated,14 Mar 2014,91 min,"Comedy, Drama","Geoff Moore, David Posamentier","Geoff Moore, David Posamentier","Sam Rockwell, Olivia Wilde, Michelle Monaghan, Jane Fonda","A strait-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy-wife customer who takes him on a joyride involving sex, drugs and possibly murder.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjM3OTA2MjQ4NF5BMl5BanBnXkFtZTgwOTYzNzIwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.3,"13,198",tt1609479,movie,15 Apr 2014,"$51,772",IDP/Samuel goldwyn Films,https://www.facebook.com/BetterLivingThroughChemistryTheMovie,True
110,The Single Moms Club,2014,PG-13,14 Mar 2014,111 min,"Comedy, Drama",Tyler Perry,Tyler Perry,"Nia Long, Wendi McLendon-Covey, Amy Smart, Zulay Henao","When five struggling single moms put aside their differences to form a support group, they find inspiration and laughter in their new sisterhood, and help each other overcome the obstacles that stand in their way.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0NjgyOTcwOV5BMl5BanBnXkFtZTgwNjg1NTQxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.3,"5,274",tt2465140,movie,22 Jul 2014,"$15,986,272",Lionsgate Films,http://www.thesinglemomsclub.com/,True
111,Veronica Mars,2004–2007,TV-14,22 Sep 2004,44 min,"Crime, Drama, Mystery",N/A,Rob Thomas,"Kristen Bell, Percy Daggs III, Jason Dohring, Francis Capra","After her best friend is murdered, and her father is removed as county Sheriff, Veronica Mars dedicates her life to cracking the toughest mysteries in the affluent town of Neptune.",English,USA,5 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BNDY1NTBjZjEtYTk4YS00Y2MwLTk3MWUtNWMyMmRlYjlmNzRmXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"60,073",tt0412253,series,N/A,N/A,N/A,N/A,True
112,Rob the Mob,2014,R,15 Mar 2014,104 min,"Crime, Drama",Raymond De Felitta,Jonathan Fernandez,"Michael Pitt, Nina Arianda, Andy Garcia, Ray Romano","A Queens couple who specialize in robbing mafia social clubs stumble upon a score bigger than they could ever imagine, becoming targets of both the mob and the FBI in the process.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE4MTE4MTEyNl5BMl5BanBnXkFtZTgwMjIwNTgwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.3,"9,965",tt2481480,movie,24 Jun 2014,"$206,909",Millenium Entertainment,http://www.robthemobmovie.com/,True
113,Divergent,2014,PG-13,21 Mar 2014,139 min,"Action, Adventure, Mystery, Sci-Fi",Neil Burger,"Evan Daugherty (screenplay), Vanessa Taylor (screenplay), Veronica Roth (novel)","Shailene Woodley, Theo James, Ashley Judd, Jai Courtney","In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.","English, Spanish",USA,7 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTYxMzYwODE4OV5BMl5BanBnXkFtZTgwNDE5MzE2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.7,"394,889",tt1840309,movie,04 Aug 2014,"$129,520,735",Lionsgate Films/Summit Entertainment,http://www.facebook.com/DivergentMovie,True
114,Sabotage,2014,R,28 Mar 2014,109 min,"Action, Crime, Drama, Thriller",David Ayer,"Skip Woods, David Ayer","Arnold Schwarzenegger, Sam Worthington, Joe Manganiello, Josh Holloway",Members of an elite DEA task force find themselves being taken down one by one after they rob a drug cartel safe house.,"English, Spanish",USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTUxNjI4MjEyN15BMl5BanBnXkFtZTgwMDUxMDM4MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.7,"54,966",tt1742334,movie,22 Jul 2014,"$8,125,131",Open Road Films,http://www.facebook.com/SabotageMovie,True
115,Rio 2,2014,G,11 Apr 2014,101 min,"Animation, Adventure, Comedy, Family, Musical",Carlos Saldanha,"Don Rhymer (screenplay by), Carlos Kotkin (screenplay by), Jenny Bicks (screenplay by), Yoni Brenner (screenplay by), Carlos Saldanha (story by), Laurie Craig (story consultant)","Jake T. Austin, Carlinhos Brown, Kristin Chenoweth, Jemaine Clement","It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets his father-in-law.","English, Portuguese",USA,1 win & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.3,"70,688",tt2357291,movie,15 Jul 2014,"$113,691,800",20th Century Fox,http://www.rio-themovie.com/,True
116,God's Not Dead,2014,PG,21 Mar 2014,113 min,Drama,Harold Cronk,"Hunter Dennis (story), Chuck Konzelman (story), Chuck Konzelman, Cary Solomon (story), Cary Solomon","Kevin Sorbo, Shane Harper, David A.R. White, Dean Cain","College philosophy professor Mr. Radisson's curriculum is challenged by his new student, Josh, who believes God exists.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjEwNDQ3MzYyOV5BMl5BanBnXkFtZTgwNDE0ODM3MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '16/100'}]",16,4.8,"37,526",tt2528814,movie,05 Aug 2014,"$60,753,735",Pure Flix Entertainment,http://www.facebook.com/GodsNotDeadTheMovie,True
117,Breathe In,2013,R,19 Jul 2013,98 min,"Drama, Romance",Drake Doremus,"Drake Doremus, Ben York Jones","Guy Pearce, Felicity Jones, Amy Ryan, Mackenzie Davis","When a foreign exchange student arrives in a small upstate New York town, she challenges the dynamics of her host family's relationships and alters their lives forever.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTgwNzY4MDYyN15BMl5BanBnXkFtZTgwODExMjgwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.4,"13,005",tt1999987,movie,12 Aug 2014,"$55,881",Cohen Media Group,http://cohenmedia.net/Details.aspx?id=c02dcd69-0709-e311-9060-d4ae527c3b65,True
118,Render to Caesar,2014,N/A,28 Mar 2014,120 min,"Crime, Drama","Desmond Ovbiagele, Onyekachi Ejim","Desmond Ovbiagele (story), Desmond Ovbiagele","Onyekachi Ejim, Omoni Oboli, Wale Ojo",Two ace detectives stalk a psychotic crime lord in the urban jungle of Africa's most populous city,English,Nigeria,N/A,http://ia.media-imdb.com/images/M/MV5BMTk5MjY5MjExMV5BMl5BanBnXkFtZTgwNTEwNzA0MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,5,tt2949578,movie,N/A,N/A,N/A,N/A,True
119,The Amazing Spider-Man 2,2014,PG-13,02 May 2014,142 min,"Action, Adventure, Sci-Fi",Marc Webb,"Alex Kurtzman (screenplay), Roberto Orci (screenplay), Jeff Pinkner (screenplay), Alex Kurtzman (screen story), Roberto Orci (screen story), Jeff Pinkner (screen story), James Vanderbilt (screen story), Stan Lee (Marvel comic book), Steve Ditko (Marvel comic book)","Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan","When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones.",English,USA,3 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"380,115",tt1872181,movie,19 Aug 2014,"$183,277,573",Sony Pictures,http://www.theamazingspiderman.com/site/,True
120,The Other Woman,2014,PG-13,25 Apr 2014,109 min,"Comedy, Romance",Nick Cassavetes,Melissa Stack,"Cameron Diaz, Leslie Mann, Nikolaj Coster-Waldau, Don Johnson","After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.",English,USA,3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0ODE4ODY1OF5BMl5BanBnXkFtZTgwMDA5NjkzMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.0,"121,239",tt2203939,movie,29 Jul 2014,"$77,860,761",20th Century Fox,http://otherwomanmovie.com,True
121,Island of Lemurs: Madagascar,2014,G,05 Sep 2014,39 min,"Documentary, Short, Adventure, Biography, Family",David Douglas,Drew Fellman,"Morgan Freeman, Hantanirina Rasamimanana, Patricia Wright","A documentary that follows Dr. Patricia C. Wright's mission to help lemurs, the highly evolved creatures who arrived on Madagascar millions of years ago as castaways but are now highly endangered.",English,"Canada, USA, Madagascar",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTY2ODAwMzQxMV5BMl5BanBnXkFtZTgwOTY3MzA3MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,838,tt3231010,movie,31 Mar 2015,"$10,675,739",Warner Bros. Pictures,http://islandoflemurs.imax.com/,True
122,Where Hope Grows,2014,PG-13,01 Apr 2014,95 min,"Drama, Family",Chris Dowling,Chris Dowling,"Kristoffer Polaha, David DeSanctis, McKaley Miller, Michael Grant",A baseball player whose professional career was cut short due to his personal problems is suddenly awakened and invigorated by a young-man with Down syndrome who works at the local grocery store.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY1MjUxOTU0OF5BMl5BanBnXkFtZTgwMDYxNTQ0NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.6,"2,706",tt3200980,movie,N/A,N/A,N/A,N/A,True
123,Draft Day,2014,PG-13,11 Apr 2014,110 min,"Drama, Sport",Ivan Reitman,"Scott Rothman, Rajiv Joseph","Chris Berman, Dave Donaldson, Patrick St. Esprit, Chi McBride","At the NFL Draft, General Manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAyOTMxMjA3Nl5BMl5BanBnXkFtZTgwMTMwNjQ4MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.8,"47,559",tt2223990,movie,02 Sep 2014,"$21,105,891",Summit Entertainment,http://DraftDayMovie.com,True
124,The Quiet Ones,2014,PG-13,25 Apr 2014,98 min,Horror,John Pogue,"Craig Rosenberg (screenplay by), Oren Moverman (screenplay by), John Pogue (screenplay by), Tom de Ville (based on the screenplay by)","Jared Harris, Sam Claflin, Erin Richards, Rory Fleck Byrne","A university professor and a team of students conduct an experiment on a young woman, uncovering terrifyingly dark, unexpected forces in the process.",English,"USA, UK",7 nominations.,https://m.media-amazon.com/images/M/MV5BMzM5OTQxNTQwNV5BMl5BanBnXkFtZTgwNjE4NzMxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.1,"17,726",tt2235779,movie,19 Aug 2014,N/A,Lionsgate/Summit,http://www.thequietonesmovie.com/,True
125,Transcendence,2014,PG-13,18 Apr 2014,119 min,"Drama, Mystery, Romance, Sci-Fi, Thriller",Wally Pfister,Jack Paglen,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy","A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.",English,"UK, China, USA",3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.3,"201,696",tt2209764,movie,22 Jul 2014,"$23,014,504",Warner Bros. Pictures,http://www.transcendencemovie.com/,True
126,Heaven Is for Real,2014,PG,16 Apr 2014,99 min,"Biography, Drama, Family",Randall Wallace,"Randall Wallace (screenplay), Chris Parker (screenplay), Todd Burpo (book), Lynn Vincent (book)","Greg Kinnear, Kelly Reilly, Thomas Haden Church, Connor Corum","A small-town father must find the courage and conviction to share his son's extraordinary, life-changing experience with the world.",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BNjc3MzYzMTUzNF5BMl5BanBnXkFtZTgwNTYzNzI2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.8,"23,881",tt1929263,movie,22 Jul 2014,N/A,Sony Pictures,http://heavenisforreal.net/,True
127,The Identical,2014,PG,05 Sep 2014,107 min,"Drama, Music",Dustin Marcellino,Howard Klausner,"Ray Liotta, Ashley Judd, Seth Green, Joe Pantoliano","Twin brothers are unknowingly separated at birth; one of them becomes an iconic rock 'n' roll star, while the other struggles to balance his love for music and pleasing his father.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTUxMzMzMTUzNV5BMl5BanBnXkFtZTgwNTUyMTMxMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,5.1,"2,317",tt2326574,movie,13 Jan 2015,"$2,817,092",Freestyle Releasing,http://theidenticalmovie.com/,True
128,Preservation,2014,Not Rated,09 Jan 2015,90 min,"Horror, Thriller",Christopher Denham,Christopher Denham,"Wrenn Schmidt, Pablo Schreiber, Aaron Staton, Cody Saintgnue","An anesthesiologist must awaken her animal instincts when she, her husband and her brother-in-law become the quarry of unseen hunters who want to turn them all into trophies.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDNjMmM5OTYtYmY0Ny00ZTNjLWEyNGYtYTBiYWEwMTRkZDFlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,4.7,"4,996",tt3138558,movie,06 Apr 2015,N/A,The Orchard,N/A,True
129,Virunga,2014,Not Rated,07 Nov 2014,100 min,"Documentary, War",Orlando von Einsiedel,Orlando von Einsiedel,"André Bauma, Emmanuel de Merode, Mélanie Gouby, Rodrigue Mugaruka Katembo",A team of brave individuals risk their lives to protect the last mountain gorillas.,"English, French, Swahili","UK, Congo",Nominated for 1 Oscar. Another 18 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMjI0NzE5Mzc5OF5BMl5BanBnXkFtZTgwODk3Njg0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,8.3,"8,748",tt3455224,movie,N/A,N/A,Netflix,http://virungamovie.com/,True
130,2 States,2014,NOT RATED,18 Apr 2014,149 min,"Comedy, Drama, Romance",Abhishek Varman,"Chetan Bhagat (story), Abhishek Varman (screenplay), Hussain Dalal (dialogue)","Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathy",This movie chronicles how Chetan met his wife and the difficulties they faced due to their cultural differences.,Hindi,India,1 win & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwNjQ3Nzk5N15BMl5BanBnXkFtZTgwMjI4MTgzMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.9,"21,119",tt2372678,movie,N/A,N/A,UTV Motion Pictures,http://www.2states.net/,True
131,Bears,2014,G,18 Apr 2014,78 min,Documentary,"Alastair Fothergill, Keith Scholey, Adam Chapman(co-director)","Alastair Fothergill, Adam Chapman, Pamela Ribon (narration consultant)",John C. Reilly,A documentary that follows an Alaskan bear family as its young cubs are taught life's most important lessons.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2NTg1NzgyNl5BMl5BanBnXkFtZTgwMTM3MDYwMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.4,"5,865",tt2458776,movie,12 Aug 2014,"$17,769,442",Walt Disney Pictures,http://www.disneynature.com/,True
132,A Haunted House 2,2014,R,18 Apr 2014,86 min,"Comedy, Fantasy",Michael Tiddes,"Marlon Wayans, Rick Alvarez, Marlon Wayans (characters), Rick Alvarez (characters)","Marlon Wayans, Jaime Pressly, Essence Atkins, Gabriel Iglesias","Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17,4.7,"17,763",tt2828996,movie,12 Aug 2014,"$13,710,572",Open Road Films,http://www.facebook.com/AHauntedHouse,True
133,Knocking on Heaven's Door,1992,N/A,15 Sep 1992,89 min,N/A,Roger Larry,Roger Larry,"Suveer Bains, Fabian Bains, Natasha Kong, Jordan Pratt",2 men - strangers to each other - meet at a hospital when they're both told they've just a few day of live left. The 2 set out on a 'bucket list'/road trip.,"English, German","Canada, Germany",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNWY0NWY4MzYtZGU4MC00MmU0LTgwOTMtN2MyMjcwNjM0MjVmXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,765,tt0277078,movie,N/A,N/A,N/A,N/A,True
134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
135,Next Goal Wins,2014,NOT RATED,09 May 2014,97 min,"Documentary, Sport","Mike Brett, Steve Jamison",N/A,"Thomas Rongen, Jaiyah Saelua, Nicky Salapu, Gene Ne'emia","The power of hope in the face of seemingly insurmountable odds, and an object lesson in what it really means to be a winner in life.",English,UK,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3ODcxOTExNl5BMl5BanBnXkFtZTgwOTU0NTg1MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.9,"1,981",tt2446600,movie,22 Jul 2014,N/A,Ketchup Entertainment,http://nextgoalwinsmovie.com/,True
