,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
101,Sleight,2016,R,28 Apr 2017,89 min,"Action, Drama, Sci-Fi, Thriller",J.D. Dillard,"J.D. Dillard, Alex Theurer","Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy","A young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing, and turns to illegal activities to keep a roof over their heads. When he gets in...",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BODRjMDRlMmUtNGFiZi00NjIwLWJkMDgtZGU5NjY4MDNmODg3XkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,5.9,"6,754",tt4573516,movie,01 Aug 2017,"$3,847,290",BH Tilt,https://www.facebook.com/SleightMovie/,True
102,Alien: Covenant,2017,R,19 May 2017,122 min,"Horror, Sci-Fi, Thriller",Ridley Scott,"Dan O'Bannon (based on characters created by), Ronald Shusett (based on characters created by), Jack Paglen (story by), Michael Green (story by), John Logan (screenplay by), Dante Harper (screenplay by)","Michael Fassbender, Katherine Waterston, Billy Crudup, Danny McBride","The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.",English,"USA, UK",1 win & 12 nominations.,https://m.media-amazon.com/images/M/MV5BYzVkMjRhNzctOGQxMC00OGE2LWJhN2EtNmYyODRiMDNlM2ZmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.4,"219,525",tt2316204,movie,15 Aug 2017,"$74,255,908",20th Century Fox,http://www.foxmovies.com/movies/alien-covenant,True
103,3 Generations,2015,PG-13,29 Sep 2016,92 min,Drama,Gaby Dellal,"Nikole Beckwith, Gaby Dellal","Elle Fanning, Linda Emond, Susan Sarandon, Naomi Watts","After Ray decides to transition from female to male, Ray's mother, Maggie, must come to terms with the decision while tracking down Ray's biological father to get his legal consent.","English, Spanish",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk1MTIwOTMwNl5BMl5BanBnXkFtZTgwODQzNjY5MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.8,"4,780",tt4158624,movie,13 Jun 2017,"$66,371",The Weinstein Company,N/A,True
104,Dangal,2016,Not Rated,21 Dec 2016,161 min,"Action, Biography, Drama, Sport",Nitesh Tiwari,"Piyush Gupta, Shreyas Jain, Nikhil Mehrotra, Rajshri Sudhakar (Dialogue Writer: Telugu), Nitesh Tiwari","Aamir Khan, Fatima Sana Shaikh, Sanya Malhotra, Sakshi Tanwar",Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,"Hindi, Tamil, Telugu",India,15 wins.,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,8.5,"115,090",tt5074352,movie,N/A,"$12,382,287",Aamir Khan Productions,N/A,True
105,The Dinner,2017,R,05 May 2017,120 min,"Crime, Drama, Thriller",Oren Moverman,"Herman Koch (based on the novel by), Oren Moverman (screenplay by)","Michael Chernus, Taylor Rae Almonte, Steve Coogan, Charlie Plummer",Two sets of wealthy parents meet for dinner to decide what to do about a crime their sons have committed.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjM0ODg1NTMzMV5BMl5BanBnXkFtZTgwMjczMzA2MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,4.5,"6,268",tt3203620,movie,08 Aug 2017,N/A,Chubbco Film Co.,http://thedinner.film/,True
106,The Lovers,1958,Not Rated,26 Oct 1959,90 min,"Drama, Romance",Louis Malle,Louise de Vilmorin (dialogue),"Jeanne Moreau, Jean-Marc Bory, Judith Magre, José Luis de Vilallonga","Saddled with a dull husband and a foolish lover, a woman has an affair with a stranger.",French,France,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNWZlMDI5YWItMTEzMC00YTViLTliMmYtMzIzMjhlOWZkY2MwXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.3,"4,165",tt0052556,movie,13 May 2008,N/A,Criterion Collection,N/A,True
107,Pirates of the Caribbean: Dead Men Tell No Tales,2017,PG-13,26 May 2017,129 min,"Action, Adventure, Fantasy","Joachim Rønning, Espen Sandberg","Jeff Nathanson (screenplay by), Jeff Nathanson (story by), Terry Rossio (story by), Ted Elliott (based on characters created by), Terry Rossio (based on characters created by), Stuart Beattie (based on characters created by), Jay Wolpert (based on characters created by)","Johnny Depp, Javier Bardem, Geoffrey Rush, Brenton Thwaites",Captain Jack Sparrow searches for the trident of Poseidon while being pursued by an undead sea captain and his crew.,"English, Spanish",USA,9 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyMTcxNzc5M15BMl5BanBnXkFtZTgwOTg2ODE2MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.6,"218,231",tt1790809,movie,03 Oct 2017,"$172,537,139",Walt Disney Pictures,http://pirates.disney.com/pirates-of-the-caribbean-dead-men-tell-no-tales,True
108,King Arthur: Legend of the Sword,2017,PG-13,12 May 2017,126 min,"Action, Adventure, Drama, Fantasy",Guy Ritchie,"Joby Harold (screenplay by), Guy Ritchie (screenplay by), Lionel Wigram (screenplay by), David Dobkin (story by), Joby Harold (story by)","Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou","Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",English,USA,8 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3ODY3Njc5Ml5BMl5BanBnXkFtZTgwMjQ5NjM5MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.8,"162,801",tt1972591,movie,08 Aug 2017,"$39,037,047",Warner Bros. Pictures,http://kingarthurmovie.com/,True
109,Lowriders,2016,PG-13,12 May 2017,98 min,"Adventure, Crime, Drama",Ricardo de Montreuil,"Elgin James, Cheo Hodari Coker","Gabriel Chavarria, Demián Bichir, Theo Rossi, Tony Revolori","A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BNjk2MzI3OTM0M15BMl5BanBnXkFtZTgwMTczNDExMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.7,"1,852",tt1366338,movie,N/A,"$6,155,650",BH Tilt,N/A,True
110,Paris Can Wait,2016,PG,07 Jul 2017,92 min,"Comedy, Drama, Romance",Eleanor Coppola,Eleanor Coppola,"Diane Lane, Arnaud Viard, Alec Baldwin, Elise Tielrooy",The wife of a successful movie producer takes a car trip from the south of France to Paris with one of her husband's associates.,"English, French","Japan, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTkxMzI4ODYzNl5BMl5BanBnXkFtZTgwODQxODU4MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.8,"5,946",tt4429194,movie,05 Sep 2017,"$5,617,321",Sony Pictures Classics,http://sonyclassics.com/pariscanwait/,True
111,Snatched,2017,R,12 May 2017,90 min,"Action, Adventure, Comedy",Jonathan Levine,Katie Dippold,"Amy Schumer, Kim Caramele, Raven Goodwin, Katie Dippold","When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results.","English, Spanish",USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZTI5NWY1YTQtODYxMi00M2VmLTgzNDQtMGM3NWU5YjViNDE5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,4.5,"29,022",tt2334871,movie,08 Aug 2017,"$45,850,343",20th Century Fox,http://www.foxmovies.com/movies/snatched,True
112,The Wall,2017,R,18 May 2017,88 min,"Drama, Thriller, War",Doug Liman,Dwain Worrell,"Aaron Taylor-Johnson, John Cena, Laith Nakli","Two American Soldiers are trapped by a lethal sniper, with only an unsteady wall between them.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTc5ODMyNzE4OF5BMl5BanBnXkFtZTgwNTM0Mzc4MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.2,"19,480",tt4218696,movie,15 Aug 2017,"$1,803,009",Amazon Studios and Roadside Attractions,http://www.thewallthemovie.com/,True
113,The Wedding Plan,2016,PG,27 Oct 2016,110 min,"Comedy, Romance",Rama Burshtein,Rama Burshtein,"Noa Koler, Amos Tamam, Oz Zehavi, Irit Sheleg","When her fiancé bows out on the eve of her wedding, Michal refuses to cancel the wedding arrangements. An Orthodox Jew, she insists that God will supply her a husband. As the clock ticks down.",Hebrew,Israel,4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ1ODM3NTg4OV5BMl5BanBnXkFtZTgwMTY3NTI0MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.5,929,tt5991206,movie,N/A,N/A,N/A,N/A,True
114,Baywatch,2017,R,25 May 2017,116 min,"Action, Comedy, Crime",Seth Gordon,"Michael Berk (based on the series ""Baywatch"" created by), Douglas Schwartz (based on the series ""Baywatch"" created by), Gregory J. Bonann (based on the series ""Baywatch"" created by), Jay Scherick (story by), David Ronn (story by), Thomas Lennon (story by), Robert Ben Garant (story by), Damian Shannon (screenplay by), Mark Swift (screenplay by)","Dwayne Johnson, Zac Efron, Priyanka Chopra, Alexandra Daddario","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.","English, Spanish","UK, China, USA",3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNTA4MjQ0ODQzNF5BMl5BanBnXkFtZTgwNzA5NjYzMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.6,"128,545",tt1469304,movie,29 Aug 2017,"$58,009,442",Paramount Pictures,https://www.facebook.com/BaywatchMovie,True
115,Wonder Woman,2017,PG-13,02 Jun 2017,141 min,"Action, Adventure, Fantasy, Sci-Fi, War",Patty Jenkins,"Allan Heinberg (screenplay by), Zack Snyder (story by), Allan Heinberg (story by), Jason Fuchs (story by), William Moulton Marston (Wonder Woman created by)","Gal Gadot, Chris Pine, Connie Nielsen, Robin Wright","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.","English, German, Dutch, French, Spanish, Chinese, Greek,  Ancient (to 1453), North American Indian","USA, China, Hong Kong",17 wins & 54 nominations.,https://m.media-amazon.com/images/M/MV5BNDFmZjgyMTEtYTk5MC00NmY0LWJhZjktOWY2MzI5YjkzODNlXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.5,"466,190",tt0451279,movie,19 Sep 2017,"$412,400,625",Warner Bros. Pictures,http://wonderwomanfilm.com/,True
116,Wonderstruck,2017,PG,20 Oct 2017,116 min,"Drama, Mystery",Todd Haynes,"Brian Selznick (screenplay by), Brian Selznick (based on the book by)","Millicent Simmonds, Julianne Moore, Cory Michael Smith, James Urbaniak","Tells the tale of two children separated by fifty years. In 1927, Rose searches for the actress whose life she chronicles in her scrapbook; in 1977, Ben runs away from home to find his father.","English, Spanish",USA,1 win & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3NjY0MTYwM15BMl5BanBnXkFtZTgwMDI5NzA2MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.2,"7,870",tt5208216,movie,22 May 2018,"$976,561",Amazon Studios and Roadside Attractions,http://www.wonderstruckmovie.com/,True
117,Diary of a Wimpy Kid: The Long Haul,2017,PG,19 May 2017,91 min,"Comedy, Family",David Bowers,"Jeff Kinney (screenplay by), David Bowers (screenplay by), Jeff Kinney (based on the book by)","Jason Drucker, Alicia Silverstone, Tom Everett Scott, Charlie Wright",A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYmMyZDRlNDktMDVmMS00Mjc2LThkNTctZWEyMTY2MjVjZmY5XkEyXkFqcGdeQXVyNzAwMjYxMzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,4.4,"5,266",tt6003368,movie,08 Aug 2017,"$20,737,440",20th Century Fox,http://www.foxmovies.com/movies/diary-of-a-wimpy-kid-the-long-haul,True
118,"Everything, Everything",2017,PG-13,19 May 2017,96 min,"Drama, Romance",Stella Meghie,"J. Mills Goodloe (screenplay by), Nicola Yoon (based on the book by)","Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera",A teenager who's spent her whole life confined to her home falls for the boy next door.,English,USA,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjAzMTE1NzQxNF5BMl5BanBnXkFtZTgwNjcwODY3MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.4,"25,245",tt5001718,movie,15 Aug 2017,"$34,091,886",Warner Bros. Pictures,http://everythingeverythingmovie.com/,True
119,Wakefield,2016,R,19 May 2017,106 min,"Comedy, Drama",Robin Swicord,"E.L. Doctorow (short story), Nathaniel Hawthorne (short story), Robin Swicord","Bryan Cranston, Jennifer Garner, Victoria Bruno, Ellery Sprayberry",A man's nervous breakdown causes him to leave his wife and live in his attic for several months.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjM3ODY5MzE4Nl5BMl5BanBnXkFtZTgwNjcxNTgxMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.3,"12,447",tt5195412,movie,01 Aug 2017,N/A,IFC Films,http://www.ifcfilms.com/films/wakefield,True
120,Captain Underpants: The First Epic Movie,2017,PG,02 Jun 2017,89 min,"Animation, Action, Comedy, Family",David Soren,"Nicholas Stoller (screenplay by), Dav Pilkey (based on the epic novels by), David Soren (additional screenplay material by)","Kevin Hart, Ed Helms, Nick Kroll, Thomas Middleditch","2 overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",English,"USA, Canada, France, UK, India",1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1MzM2NzgzNV5BMl5BanBnXkFtZTgwODU3NTI0MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.2,"21,193",tt2091256,movie,12 Sep 2017,"$73,895,861",20th Century Fox,http://www.dreamworks.com/captainunderpants/,True
121,The Mummy,1999,PG-13,07 May 1999,124 min,"Action, Adventure, Fantasy",Stephen Sommers,"Stephen Sommers (screen story), Lloyd Fonvielle (screen story), Kevin Jarre (screen story), Stephen Sommers (screenplay)","Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo","At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreck havoc as he searches for the reincarnation of his long-lost love.","English, Egyptian (Ancient), Arabic, Chinese, Hebrew, Hungarian",USA,Nominated for 1 Oscar. Another 5 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BOTJiYjBhZDgtMjhiOC00MTIzLThlNGMtMmI1NjIwM2M3YTI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.0,"361,756",tt0120616,movie,28 Sep 1999,N/A,Universal Pictures,http://www.themummy.com,True
122,Cars 3,2017,G,16 Jun 2017,102 min,"Animation, Adventure, Comedy, Family, Sport",Brian Fee,"Brian Fee (original story by), Ben Queen (original story by), Eyal Podell (original story by), Jonathon E. Stewart (original story by), Kiel Murray (screenplay by), Bob Peterson (screenplay by), Mike Rich (screenplay by), Scott Morse (additional story material)","Owen Wilson, Cristela Alonzo, Chris Cooper, Nathan Fillion",Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,English,USA,20 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0NzU2OTYyN15BMl5BanBnXkFtZTgwMTkwOTg2MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.8,"55,270",tt3606752,movie,07 Nov 2017,"$152,603,003",Walt Disney Pictures,http://movies.disney.com/cars-3,True
123,Buena Vista Social Club: Adios,2017,PG,26 May 2017,110 min,Documentary,Lucy Walker,N/A,"Omara Portuondo, Ibrahim Ferrer, Eliades Ochoa, Barbarito Torres",Revisit with the remaining original members of the Buena Vista Social Club and explore their contribution to the unknown history of Cuba.,"English, Spanish","Cuba, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjM0ODE5NDc2NF5BMl5BanBnXkFtZTgwODYyNDExMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,243,tt4653272,movie,12 Sep 2017,"$118,253",Broad Green Pictures,N/A,True
124,War Machine,2017,TV-MA,26 May 2017,122 min,"Comedy, Drama, War",David Michôd,"Michael Hastings (book), David Michôd (screenplay)","Brad Pitt, Daniel Betts, John Magaro, Emory Cohen","An idiosyncratic General confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.","English, Pushto",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTcyMzgwNDE1M15BMl5BanBnXkFtZTgwMDAzMDM0MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.0,"33,404",tt4758646,movie,26 May 2017,N/A,Netflix,https://www.netflix.com/title/80068327,True
125,Churchill,2017,PG,02 Jun 2017,105 min,"Biography, Drama, History, War",Jonathan Teplitzky,Alex von Tunzelmann,"Brian Cox, Miranda Richardson, John Slattery, Julian Wadham","96 hours before the World War II invasion of Normandy, British Prime Minister Winston Churchill struggles with his severe reservations with Operation Overlord and his increasingly marginalized role in the war effort.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGYyN2IyMzctZGNiMi00Y2VmLWFjNGItYTk3NzdkNDAwYTUyXkEyXkFqcGdeQXVyNzY1NzQ2MDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.3,"11,642",tt2674454,movie,03 Oct 2017,"$1,279,681",Cohen Media Group,http://www.cohenmedia.net/films/churchill,True
