,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
110,"Hello, My Name Is Doris",2015,R,01 Apr 2016,90 min,"Comedy, Drama, Romance",Michael Showalter,"Laura Terruso (screenplay), Michael Showalter (screenplay), Laura Terruso (short film ""Doris & the Intern"")","Sally Field, Edmund Lupinski, Norma Michaels, Stephen Root",A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,English,USA,2 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0NTM3MTI1MF5BMl5BanBnXkFtZTgwMTAzNTAzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.6,"17,076",tt3766394,movie,14 Jun 2016,"$14,443,077",Red Crown Productions,N/A,True
111,Trainwreck,2015,R,17 Jul 2015,125 min,"Comedy, Drama, Romance",Judd Apatow,Amy Schumer,"Colin Quinn, Devin Fabry, Carla Oudin, Amy Schumer","Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.","English, Mandarin","USA, Japan",Nominated for 2 Golden Globes. Another 5 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4MjgwNTMyOV5BMl5BanBnXkFtZTgwMTc1MjI0NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.2,"120,037",tt3152624,movie,10 Nov 2015,N/A,Universal Pictures,http://www.trainwreckmovie.com/,True
112,Enclave,2015,N/A,19 Mar 2015,92 min,Drama,Goran Radovanovic,Goran Radovanovic,"Milena Jaksic, Filip Subaric, Nenad Stanojkovic, Milan Sekulic","Kosovo 2004, five years after the war. Nenad, ten year old Christian boy from a Serbian enclave, determined to create a proper community burial for his late grandfather, crosses enemy lines...","Serbian, German, Albanian, Italian","Germany, Serbia",4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNzZlNjgxNDQtZDRiOS00Nzc1LWJiNDYtOGI2MjQ4M2Y0NThiXkEyXkFqcGdeQXVyMjM5MTg4MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"1,715",tt2886632,movie,N/A,N/A,N/A,N/A,True
113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
114,Danny Collins,2015,R,10 Apr 2015,106 min,"Biography, Comedy, Drama, Music",Dan Fogelman,Dan Fogelman,"Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale",An aging rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,English,USA,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNDk5NTYxOTk2MV5BMl5BanBnXkFtZTgwMzIxMjE0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.0,"27,036",tt1772288,movie,30 Jun 2015,"$4,242,318",Bleecker Street Films,http://www.DannyCollinsMovie.com,True
115,Do You Believe?,2015,PG-13,20 Mar 2015,120 min,Drama,Jon Gunn,"Chuck Konzelman, Cary Solomon","Grifon Aldren, Sean Astin, Brian Bosworth, Valerie Domínguez","When a pastor is shaken by the visible faith of a street corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE5MzAxMjUyMl5BMl5BanBnXkFtZTgwNDk1OTMwNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,6.2,"6,304",tt4056738,movie,04 Aug 2015,"$9,172,156",Freestyle Releasing,http://www.doyoubelieve.com,True
116,The Gunman,2015,R,20 Mar 2015,115 min,"Action, Crime, Drama, Mystery, Thriller",Pierre Morel,"Jean-Patrick Manchette (novel), Don MacPherson (screenplay), Pete Travis (screenplay), Sean Penn (screenplay)","Sean Penn, Jasmine Trinca, Javier Bardem, Ray Winstone","A sniper on a mercenary assassination team, kills the minister of mines of the Congo. Terrier's successful kill shot forces him into hiding. Returning to the Congo years later, he becomes the target of a hit squad himself.","English, Spanish","USA, Spain, UK, France",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE2MzE5ODY5MF5BMl5BanBnXkFtZTgwNTI0NjM1NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.8,"35,566",tt2515034,movie,30 Jun 2015,"$7,926,657",Open Road Films,http://thegunmanthefilm.com/,True
117,Jalaibee,2015,N/A,20 Mar 2015,117 min,"Action, Crime, Thriller",Yasir Jaswal,N/A,"Danish Taimoor, Ali Safina, Wiqar Ali Khan, Zhalay Sharhadi","Two friends get tangled up in debt with the local mafia called The Unit. As they look for ways to pay the debt before The Unit comes to collect, they find out there in deeper waters than they thought.",Urdu,Pakistan,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNWMzZjUwZTgtNDY3NS00NjEwLThiM2ItOGFiMWRjNmIwMTczXkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,823,tt3460084,movie,N/A,N/A,N/A,N/A,True
118,Prizrak,2015,N/A,26 Mar 2015,90 min,"Comedy, Family, Fantasy",Aleksandr Voytinskiy,"Oleg Malovichko, Andrey Zolotarev","Fedor Bondarchuk, Semyon Treskunov, Yan Tsapnik, Kseniya Lavrova-Glinka",N/A,Russian,Russia,1 win & 3 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzIzODNlNjMtMTFhMy00NGYyLWFkZjYtODMzY2ZhMmJjMzVjXkEyXkFqcGdeQXVyMzQzNDc4NTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,472,tt4559932,movie,N/A,N/A,N/A,N/A,True
119,Get Hard,2015,R,27 Mar 2015,100 min,"Comedy, Crime",Etan Cohen,"Jay Martel (screenplay), Ian Roberts (screenplay), Etan Cohen (screenplay), Adam McKay (story), Jay Martel (story), Ian Roberts (story)","Will Ferrell, Kevin Hart, Craig T. Nelson, Alison Brie","When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc3OTc1NjM0M15BMl5BanBnXkFtZTgwNjAyMzE1MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,6.0,"109,358",tt2561572,movie,30 Jun 2015,N/A,Warner Bros. Pictures,http://www.GetHardMovie.com,True
120,Furious 7,2015,PG-13,03 Apr 2015,137 min,"Action, Crime, Thriller",James Wan,"Chris Morgan, Gary Scott Thompson (characters)","Vin Diesel, Paul Walker, Jason Statham, Michelle Rodriguez",Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"English, Thai, Arabic, Spanish","Japan, USA, China, United Arab Emirates",Nominated for 1 Golden Globe. Another 28 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxOTA2NDUzOV5BMl5BanBnXkFtZTgwNzY2MTMxMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.2,"330,498",tt2820852,movie,15 Sep 2015,"$316,986,481",Universal Pictures,http://www.furious7.com/,True
121,Woman in Gold,2015,PG-13,10 Apr 2015,109 min,"Biography, Drama, History",Simon Curtis,"Alexi Kaye Campbell, E. Randol Schoenberg (life story), Maria Altmann (life story)","Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes","Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.","English, German",UK,6 nominations.,https://m.media-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,7.3,"47,427",tt2404425,movie,07 Jul 2015,N/A,The Weinstein Company,http://www.facebook.com/WomanInGoldMovie,True
122,Detective Byomkesh Bakshy!,2015,NOT RATED,03 Apr 2015,139 min,"Action, Mystery, Thriller",Dibakar Banerjee,"Urmi Juvekar, Dibakar Banerjee, Saradindu Bandopadhyay (based on the stories and characters created by)","Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi, Divya Menon",Detective Byomkesh Bakshy is set in the 2nd World War torn Calcutta during the 1940s. Enter a magical world of nostalgia and 'Expect the Unexpected'.,Hindi,India,N/A,https://ia.media-imdb.com/images/M/MV5BMjMyNzQ0MTAxNl5BMl5BanBnXkFtZTgwMDY2NjM4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",N/A,7.6,"12,909",tt3447364,movie,N/A,"$579,055",Yash Raj Films,http://www.detectivebyomkeshbakshy.com/,True
123,Lambert & Stamp,2014,R,03 Apr 2015,117 min,"Documentary, Biography, History, Music",James D. Cooper,N/A,"Christopher Stamp, Kit Lambert, Pete Townshend, Terence Stamp",A documentary that reveals how the unlikely partnership between aspiring filmmakers Christopher Stamp and Kit Lambert produced one of the greatest rock bands in history: The Who.,"German, French, English",USA,N/A,https://m.media-amazon.com/images/M/MV5BNzM2OTEyNTUwOF5BMl5BanBnXkFtZTgwMDU5Nzk4NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.6,654,tt3458236,movie,18 Aug 2015,"$26,086",Sony Pictures Classics,http://www.lambertstampmovie.com/,True
124,Last Knights,2015,R,03 Apr 2015,115 min,"Action, Adventure, Drama",Kazuaki Kiriya,"Michael Konyves (screenplay), Dove Sussman (screenplay)","Clive Owen, Morgan Freeman, Cliff Curtis, Aksel Hennie",A fallen warrior rises against a corrupt and sadistic ruler to avenge his dishonored master.,English,"UK, South Korea",N/A,https://m.media-amazon.com/images/M/MV5BMTk4MDM3MTc4OF5BMl5BanBnXkFtZTgwMTUxNDM3NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,6.2,"35,253",tt2493486,movie,30 Jun 2015,N/A,Lionsgate Films,N/A,True
125,Beyond the Mask,2015,PG,06 Apr 2015,103 min,"Action, Adventure, Drama, Romance",Chad Burns,"Paul McCusker (screenplay), Stephen Kendrick (with), Brennan Smith (with), Aaron Burns (story), Chad Burns (story)","Andrew Cheney, John Rhys-Davies, Kara Killmer, Alan Madlane",A British East India Trading Company assassin seeks to redeem his past by thwarting a plot against a young nation's hope for freedom.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjQzMjQxMTgxNF5BMl5BanBnXkFtZTgwODA1MjMwNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",N/A,5.0,"2,522",tt2433040,movie,31 Aug 2015,"$1,231,025",Freestyle Releasing,http://www.beyondthemaskmovie.com/home,True
126,Dark Places,2015,R,18 Jun 2015,113 min,"Action, Drama, Mystery, Thriller",Gilles Paquet-Brenner,"Gilles Paquet-Brenner (written for the screen by), Gillian Flynn (novel)","Charlize Theron, Sterling Jerins, Nicholas Hoult, Christina Hendricks","Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night.",English,"UK, France, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTY1NTM4ODYzM15BMl5BanBnXkFtZTgwNTY2NDIwNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.2,"37,378",tt2402101,movie,06 Oct 2015,"$129,483",A24 and DIRECTV,N/A,True
127,Broken Horses,2015,R,10 Apr 2015,101 min,"Action, Crime, Drama, Mystery, Thriller",Vidhu Vinod Chopra,"Vidhu Vinod Chopra, Abhijat Joshi","Henry Shotwell, Thomas Jane, Nicholas Neve, Sean Patrick Flanery","The bonds of brotherhood, the laws of loyalty, and the futility of violence in the shadows of the US Mexico border gang wars.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTEyODkzODExMzReQTJeQWpwZ15BbWU4MDU0NjM2NzQx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,5.7,"1,934",tt2503954,movie,31 Aug 2015,N/A,Vinod Chopra Films,http://www.vinodchopra.com/,True
128,The Longest Ride,2015,PG-13,10 Apr 2015,123 min,"Drama, Romance",George Tillman Jr.,"Nicholas Sparks (novel), Craig Bolotin (screenplay)","Britt Robertson, Scott Eastwood, Alan Alda, Jack Huston","The lives of a young couple intertwine with a much older man, as he reflects back on a past love.",English,USA,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMzIzMjg0NjQwNF5BMl5BanBnXkFtZTgwODAwOTE4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,7.1,"69,010",tt2726560,movie,14 Jul 2015,N/A,20th Century Fox,http://www.facebook.com/TheLongestRide,True
129,Infini,2015,R,20 May 2015,110 min,"Horror, Sci-Fi, Thriller",Shane Abbess,"Shane Abbess, Brian Cachia (story by), Shane Abbess (story by)","Daniel MacPherson, Grace Huang, Luke Hemsworth, Luke Ford","An elite 'search and rescue' team transport onto an off-world mining-facility to rescue Whit Carmichael, the lone survivor of a biological outbreak.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BMTcyODcwNzQ3MV5BMl5BanBnXkFtZTgwNDkyOTE3MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}]",N/A,5.4,"12,977",tt3327624,movie,08 May 2015,N/A,Vertical Entertainment,http://infinimovie.com/,True
130,Avengers: Age of Ultron,2015,PG-13,01 May 2015,141 min,"Action, Adventure, Sci-Fi",Joss Whedon,"Joss Whedon, Stan Lee (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by), Joe Simon (character created by: Captain America), Jack Kirby (character created by: Captain America), Jim Starlin (character created by: Thanos)","Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans","When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.","English, Korean",USA,7 wins & 45 nominations.,https://m.media-amazon.com/images/M/MV5BMTM4OGJmNWMtOTM4Ni00NTE3LTg3MDItZmQxYjc4N2JhNmUxXkEyXkFqcGdeQXVyNTgzMDMzMTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.4,"627,597",tt2395427,movie,02 Oct 2015,"$429,113,729",Walt Disney Pictures,http://marvel.com/avengers,True
131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
132,Mia Madre,2015,R,26 Aug 2016,106 min,Drama,Nanni Moretti,"Nanni Moretti (story), Valia Santella (story), Gaia Manzini (story), Chiara Valerio (story), Nanni Moretti (screenplay), Francesco Piccolo (screenplay), Valia Santella (screenplay)","Margherita Buy, John Turturro, Giulia Lazzarini, Nanni Moretti","Margherita, a director in the middle of an existential crisis, has to deal with the inevitable and still unacceptable loss of her mother.","Italian, English, French","Italy, France, Germany",11 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5OTM2MDQxNV5BMl5BanBnXkFtZTgwMTg3OTY2OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.8,"6,121",tt3013610,movie,N/A,N/A,N/A,N/A,True
133,Child 44,2015,R,17 Apr 2015,137 min,"Crime, Drama, History, Thriller",Daniel Espinosa,"Richard Price (screenplay), Tom Rob Smith (novel)","Xavier Atkins, Mark Lewis Jones, Tom Hardy, Joel Kinnaman",A disgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union.,"English, Russian","Czech Republic, UK, USA, Russia",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk1NTkxOTc5Nl5BMl5BanBnXkFtZTgwODI0NTg0NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.5,"58,388",tt1014763,movie,04 Aug 2015,"$1,314,609",Summit Entertainment,http://www.child44film.com/,True
134,Far from the Madding Crowd,2015,PG-13,22 May 2015,119 min,"Drama, Romance",Thomas Vinterberg,"Thomas Hardy (based on the novel by), David Nicholls (screenplay by)","Carey Mulligan, Matthias Schoenaerts, Tilly Vosburgh, Mark Wingett","In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor.",English,"UK, USA",2 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNzI4NzUwNDgwN15BMl5BanBnXkFtZTgwNTI3MjMwNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.1,"40,286",tt2935476,movie,04 Aug 2015,N/A,20th Century Fox,http://www.facebook.com/maddingcrowdmovie,True
135,Monkey Kingdom,2015,G,17 Apr 2015,81 min,Documentary,"Mark Linfield, Alastair Fothergill(co-director)","Mark Linfield, Kate Kondell (narration consultant)",Tina Fey,"A nature documentary that follows a newborn monkey and its mother as they struggle to survive within the competitive social hierarchy of the Temple Troop, a dynamic group of monkeys who ...",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMzIxNDc1MDg0MF5BMl5BanBnXkFtZTgwNTI3ODE4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.3,"3,327",tt3660770,movie,15 Sep 2015,"$11,360,669",Walt Disney Pictures,http://nature.disney.com/monkey-kingdom,True
136,Paul Blart: Mall Cop 2,2015,PG,17 Apr 2015,94 min,"Action, Comedy, Crime, Family",Andy Fickman,"Kevin James, Nick Bakay, Kevin James (characters), Nick Bakay (characters)","Kevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso","After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.",English,USA,1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTkwMjkxNDQ1MV5BMl5BanBnXkFtZTgwNDQwODIxNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '13/100'}]",13,4.4,"30,270",tt3450650,movie,21 Jul 2015,N/A,Sony Pictures,http://www.paulblart-movie.com/,True
137,True Story,2015,R,17 Apr 2015,99 min,"Crime, Drama, Mystery, Thriller",Rupert Goold,"Rupert Goold (screenplay by), David Kajganich (screenplay by), Michael Finkel (based on the book by)","Jonah Hill, James Franco, Felicity Jones, Maria Dizzia",When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse.,"English, Ibo",USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BZWM2ODc1MGYtYjNkMC00MTQ0LTk1ZWYtYWVjYTg3MzhiZWFlXkEyXkFqcGdeQXVyNTUzOTUwMTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.3,"50,100",tt2273657,movie,04 Aug 2015,"$3,422,747",20th Century Fox,http://www.foxsearchlight.com/truestory/,True
