,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
96,Tully,2018,R,04 May 2018,95 min,"Comedy, Drama, Mystery",Jason Reitman,Diablo Cody,"Charlize Theron, Mackenzie Davis, Ron Livingston, Asher Miles Fallica",A struggling mother of three forms an unexpected bond with the night nanny hired to help with her newborn baby.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU0OTM4NTMyMF5BMl5BanBnXkFtZTgwNDA5MzUwNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.0,"36,718",tt5610554,movie,31 Jul 2018,N/A,Focus Features,http://www.tullyfilm.com/,True
97,Bad Samaritan,2018,R,04 May 2018,110 min,"Crime, Thriller",Dean Devlin,Brandon Boyce,"David Tennant, Robert Sheehan, Kerry Condon, Carlito Olivero",A pair of burglars stumble upon a woman being held captive in a home they intended to rob.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTk3NWI3NTktMjBkYi00OGJlLWE1MmItNjlkZTExMTZmZDdhXkEyXkFqcGdeQXVyMjU4ODU0MzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.4,"11,838",tt3203528,movie,14 Aug 2018,N/A,Electric Entertainment,N/A,True
98,Life of the Party,2018,PG-13,11 May 2018,105 min,Comedy,Ben Falcone,"Melissa McCarthy, Ben Falcone","Melissa McCarthy, Matt Walsh, Molly Gordon, Ben Falcone","After her husband abruptly asks for a divorce, a middle-aged mother returns to college in order to complete her degree.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTkzOTk0MjYwM15BMl5BanBnXkFtZTgwNTE5ODQxNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.5,"22,229",tt5619332,movie,07 Aug 2018,N/A,New Line Cinema,https://www.facebook.com/LifeOfThePartyMovie/,True
99,Breaking In,2018,PG-13,11 May 2018,88 min,"Action, Crime, Drama, Thriller",James McTeigue,"Ryan Engle (screenplay by), Jaime Primak Sullivan (story by)","Gabrielle Union, Billy Burke, Richard Cabral, Ajiona Alexus",A woman fights to protect her family during a home invasion.,English,"USA, Japan",N/A,https://m.media-amazon.com/images/M/MV5BNTQwNjc3NjE5MF5BMl5BanBnXkFtZTgwNTEzMDg5NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.3,"8,422",tt7137846,movie,07 Aug 2018,N/A,Universal Pictures,https://www.breakinginmovie.com/,True
100,The Seagull,2018,PG-13,26 Jul 2018,98 min,"Comedy, Drama, Romance",Michael Mayer,"Anton Chekhov (play), Stephen Karam (screenplay)","Annette Bening, Corey Stoll, Glenn Fleshler, Billy Howle","In the early 20th century, an aging actress and her lover visit the estate of her elderly brother.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc5OTk3NDQ5MV5BMl5BanBnXkFtZTgwMDYxNDIyNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.8,"1,496",tt4682136,movie,25 Sep 2018,N/A,Sony Pictures Classics,https://sonyclassics.com/theseagull,True
101,Terminal,2018,Not Rated,11 May 2018,95 min,"Crime, Drama, Thriller",Vaughn Stein,Vaughn Stein,"Margot Robbie, Simon Pegg, Dexter Fletcher, Mike Myers","In the dark heart of a sprawling, anonymous city, TERMINAL follows the twisting tales of two assassins carrying out a sinister mission, a teacher battling a fatal illness, an enigmatic ...",English,"Ireland, UK, Hong Kong, Hungary, USA",N/A,https://m.media-amazon.com/images/M/MV5BYmEzOGVmNWQtZDBiMC00OTk4LTg3OWQtMzc2MzgxNjlkY2JjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.3,"12,833",tt4463816,movie,26 Jun 2018,N/A,RLJ Entertainment,N/A,True
102,Revenge,2011–2015,TV-PG,21 Sep 2011,44 min,"Drama, Mystery, Thriller",N/A,Mike Kelley,"Madeleine Stowe, Emily VanCamp, Gabriel Mann, Nick Wechsler",An emotionally troubled young woman makes it her mission to exact revenge against the people who wronged her father.,English,USA,Nominated for 1 Golden Globe. Another 6 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BMTY2NjA5MDc0OF5BMl5BanBnXkFtZTgwNTE4OTA5MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,"106,423",tt1837642,series,N/A,N/A,N/A,N/A,True
103,Deadpool 2,2018,R,18 May 2018,119 min,"Action, Adventure, Comedy, Sci-Fi",David Leitch,"Rhett Reese, Paul Wernick, Ryan Reynolds","Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison","Foul-mouthed mutant mercenary Wade Wilson (AKA. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg, Cable.","English, Cantonese, Spanish, Russian",USA,N/A,https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.8,"346,519",tt5463162,movie,21 Aug 2018,N/A,20th Century Fox,https://www.foxmovies.com/movies/deadpool-2,True
104,Book Club,2018,PG-13,18 May 2018,104 min,"Comedy, Drama, Romance",Bill Holderman,"Bill Holderman, Erin Simms","Diane Keaton, Jane Fonda, Candice Bergen, Mary Steenburgen",Four lifelong friends have their lives forever changed after reading 50 Shades of Grey in their monthly book club.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc0MDY2MDI3Ml5BMl5BanBnXkFtZTgwNjU2MzIyNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.1,"16,480",tt6857166,movie,28 Aug 2018,N/A,Paramount Pictures,http://www.bookclub.movie/,True
105,First Reformed,2017,R,18 May 2018,113 min,"Drama, Mystery, Thriller",Paul Schrader,Paul Schrader,"Ethan Hawke, Amanda Seyfried, Cedric the Entertainer, Victoria Hill","A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",English,"USA, UK, Australia",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDI1MGIyZDMtYjAyMy00ZWE1LTgzYjctYzM5MzczNjFjZWQwXkEyXkFqcGdeQXVyODQyNzE3MDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.1,"27,719",tt6053438,movie,21 Aug 2018,N/A,A24,N/A,True
106,Pope Francis: A Man of His Word,2018,PG,14 Jun 2018,96 min,"Documentary, Biography",Wim Wenders,"Wim Wenders (screenplay), David Rosier","Pope Francis, Ignazio Oliva, Sister María Eufemia Goycoechea, Joe Biden",Pope Francis travels the world speaking to those in need and delivering a message of hope.,"Italian, Spanish, German, English","Switzerland, Holy See (Vatican City State), Italy, Germany, France",N/A,https://m.media-amazon.com/images/M/MV5BZWZjYzUxZGUtNzdhZC00ODU0LWE2NjEtM2ZjNjBjM2NiMDQ2XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.7,"1,202",tt6915100,movie,04 Dec 2018,N/A,Focus Features,http://www.focusfeatures.com/pope-francis-a-man-of-his-word,True
107,Show Dogs,2018,PG,18 May 2018,92 min,"Adventure, Comedy, Family",Raja Gosnell,"Max Botkin, Marc Hyman","Will Arnett, Ludacris, Natasha Lyonne, Stanley Tucci","Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BZDdjOWMwNjYtNWE3Zi00Y2JjLTgzODItNTg1YjNjM2U3ZWMyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,3.6,"3,193",tt5691024,movie,21 Aug 2018,N/A,Global Road Entertainment,http://showdogs-movie.com/,True
108,Solo: A Star Wars Story,2018,PG-13,25 May 2018,135 min,"Action, Adventure, Fantasy, Sci-Fi",Ron Howard,"Jonathan Kasdan, Lawrence Kasdan, George Lucas (based on characters created by)","Alden Ehrenreich, Joonas Suotamo, Woody Harrelson, Emilia Clarke","During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTM2NTI3NTc3Nl5BMl5BanBnXkFtZTgwNzM1OTQyNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.0,"201,643",tt3778644,movie,14 Sep 2018,N/A,Walt Disney Pictures,http://www.starwars.com/films/solo,True
109,How to Talk to Girls at Parties,2017,R,25 May 2018,102 min,"Comedy, Music, Romance, Sci-Fi",John Cameron Mitchell,"Philippa Goslett (screenplay by), John Cameron Mitchell (screenplay by), Neil Gaiman (based on the short story by)","Nicole Kidman, Ruth Wilson, Elle Fanning, Stephen Campbell Moore",An alien touring the galaxy breaks away from her group and meets two young inhabitants of the most dangerous place in the universe: the London suburb of Croydon.,English,"UK, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BMWZkYTllMjctM2E0ZS00NTNjLWE2YjQtODY4YWZjMDJiODVhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.8,"6,436",tt3859310,movie,14 Aug 2018,N/A,A24,http://htttgap.movie,True
110,In Darkness,2011,R,05 Jan 2012,145 min,"Drama, War",Agnieszka Holland,"Robert Marshall (book), David F. Shamoon","Robert Wieckiewicz, Benno Fürmann, Agnieszka Grochowska, Maria Schrader",A dramatization of one man's rescue of Jewish refugees in the German-occupied Polish city of Lvov.,"Polish, Ukrainian, Yiddish, German","Poland, Germany, Canada",Nominated for 1 Oscar. Another 10 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3NDg2OTU3N15BMl5BanBnXkFtZTcwMDM3ODkwNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.3,"9,168",tt1417075,movie,12 Jun 2012,"$1,038,733",Sony Pictures,http://www.sonyclassics.com/indarkness,True
111,The Misandrists,2017,N/A,25 May 2018,91 min,"Comedy, Drama",Bruce La Bruce,Bruce La Bruce (screenplay),"Susanne Sachße, Viva Ruiz, Kembra Pfahler, Caprice Crawford","The Misandrists begins with Volker, a young man with an injured leg, stumbling through the forest, pursued by the police and their tracking dogs. When he emerges from the woods, he sees two...","English, German, Danish",Germany,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk2MTIyNTc3Ml5BMl5BanBnXkFtZTgwMzE2NDMzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,4.8,317,tt5518756,movie,N/A,N/A,Cartilage Films,N/A,True
112,Future World,2018,R,25 May 2018,90 min,"Action, Adventure, Sci-Fi","James Franco, Bruce Thierry Cheung","Jeremy Cheung, Jay Davis, Bruce Thierry Cheung","James Franco, Suki Waterhouse, Jeffrey Wahlberg, Margarita Levieva",A young boy searches a future world wasteland for a rumored cure for his dying mother.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMWMxMDZhNjEtYjA3ZS00MzE5LTkwN2MtNmNhMzJiNjQwMzQ1XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '10/100'}]",10,3.1,"3,889",tt5737536,movie,10 Jul 2018,N/A,Lionsgate Premiere,N/A,True
113,Action Point,2018,R,01 Jun 2018,85 min,Comedy,Tim Kirkby,"John Altschuler (screenplay by), Dave Krinsky (screenplay by), Johnny Knoxville (story by), Derek Freda (story by), John Altschuler (story by), Dave Krinsky (story by), Mike Judge (story by)","Johnny Knoxville, Eleanor Worthington-Cox, Chris Pontius, Dan Bakkedahl",A daredevil designs and operates his own theme park with his friends.,English,"USA, South Africa",N/A,https://m.media-amazon.com/images/M/MV5BMjEyMTU5MTk1N15BMl5BanBnXkFtZTgwMzIzMzczNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.0,"5,631",tt6495770,movie,21 Aug 2018,N/A,Paramount Pictures,N/A,True
114,Adrift,2018,PG-13,01 Jun 2018,96 min,"Action, Adventure, Biography, Drama, Romance, Thriller",Baltasar Kormákur,"Aaron Kandell (screenplay by), Jordan Kandell (screenplay by), David Branson Smith (screenplay by), Tami Ashcraft (based on the book by), Susea McGearhart (based on the book with)","Shailene Woodley, Sam Claflin, Jeffrey Thomas, Elizabeth Hawthorne","A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.","English, French","Hong Kong, Iceland, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTkxMTI2MjE4OF5BMl5BanBnXkFtZTgwMjIyODQzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.6,"30,675",tt6306064,movie,21 Aug 2018,N/A,STXfilms,http://facebook.com/adriftmovie,True
115,Upgrade,2018,R,01 Jun 2018,100 min,"Action, Sci-Fi, Thriller",Leigh Whannell,Leigh Whannell,"Logan Marshall-Green, Melanie Vallejo, Steve Danielsen, Abby Craden","Set in the near-future, technology controls nearly all aspects of life. But when Grey, a self-identified technophobe, has his world turned upside down, his only hope for revenge is an experimental computer chip implant called Stem.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BMjI0NzcyMjM5Ml5BMl5BanBnXkFtZTgwMzk2NzAyNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.6,"90,489",tt6499752,movie,28 Aug 2018,N/A,Blumhouse Productions,N/A,True
116,American Animals,2018,R,14 Aug 2018,116 min,"Biography, Crime, Drama, Thriller",Bart Layton,Bart Layton,"Spencer Reinhard, Warren Lipka, Eric Borsuk, Chas Allen",Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,English,"UK, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BYTc4ZWQyODItMTZjYy00OTVmLWEzMjUtNTlkOTJjMzhiYzAxXkEyXkFqcGdeQXVyODE0MDY3NzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.0,"25,986",tt6212478,movie,28 Aug 2018,N/A,The Orchard,https://www.facebook.com/AmerAnimals/,True
117,Social Animals,2018,R,01 Jun 2018,90 min,Comedy,Theresa Bennett,Theresa Bennett,"Noël Wells, Carly Chaikin, Aya Cash, Josh Radnor","A childless, single, broke, stoner attempts to salvage her failing business and love life while falling in love for the first time with a married man.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjIxNjg0MDU5Ml5BMl5BanBnXkFtZTgwMTE2NDMzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.2,750,tt5639898,movie,01 Jun 2018,N/A,Vertical Entertainment,N/A,True
118,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
119,Won't You Be My Neighbor?,2018,PG-13,29 Jun 2018,94 min,"Documentary, Biography",Morgan Neville,N/A,"Fred Rogers, Joanne Rogers, John Rogers, Jim Rogers","An exploration of the life, lessons, and legacy of iconic children's television host, Fred Rogers.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.5,"14,286",tt7681902,movie,04 Sep 2018,N/A,Focus Features,http://focusfeatures.com/wont-you-be-my-neighbor/,True
120,Hereditary,2018,R,08 Jun 2018,127 min,"Drama, Horror, Mystery, Thriller",Ari Aster,Ari Aster,"Alex Wolff, Gabriel Byrne, Toni Collette, Milly Shapiro","After the family matriarch passes away, a grieving family is haunted by tragic and disturbing occurrences, and begin to unravel dark secrets.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTU5MDg3OGItZWQ1Ny00ZGVmLTg2YTUtMzBkYzQ1YWIwZjlhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.3,"130,454",tt7784604,movie,04 Sep 2018,N/A,Windy Hill Pictures,http://hereditary.movie/,True
121,Hotel Artemis,2018,R,08 Jun 2018,94 min,"Action, Crime, Drama, Sci-Fi, Thriller",Drew Pearce,Drew Pearce,"Jodie Foster, Sterling K. Brown, Sofia Boutella, Jeff Goldblum","Set in riot-torn, near-future Los Angeles, 'Hotel Artemis' follows the Nurse, who runs a secret, members-only emergency room for criminals.","English, French","UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMDhhNWE3NmQtY2Y1OC00MzQ4LWJhNjktZWEzNjEzMTE3YWIyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.1,"25,702",tt5834262,movie,09 Oct 2018,N/A,Global Road Entertainment,http://hotelartemismovie.com/,True
122,SuperFly,2018,R,13 Jun 2018,116 min,"Action, Crime, Thriller",Director X.,Alex Tse (screenplay by),"Trevor Jackson, Jason Mitchell, Michael Kenneth Williams, Lex Scott Davis","With retirement on his mind, a successful young drug dealer sets up one last big job, while dealing with trigger-happy colleagues and the police.","English, Spanish, Cantonese",USA,N/A,https://m.media-amazon.com/images/M/MV5BMWU1Yzc0ZDUtNGFlZC00ZTFkLWIxMTEtZTQ5ZTliYzIxZWI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.1,"4,167",tt7690670,movie,N/A,N/A,N/A,N/A,True
123,Incredibles 2,2018,PG,15 Jun 2018,118 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",Brad Bird,Brad Bird,"Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner","The Incredibles hero family takes on a new mission, which involves a change in family roles: Bob Parr (Mr Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.8,"173,103",tt3606756,movie,23 Oct 2018,N/A,Disney/Pixar,http://movies.disney.com/the-incredibles-2,True
124,Tag,2018,R,15 Jun 2018,100 min,Comedy,Jeff Tomsic,"Rob McKittrick (screenplay by), Mark Steilen (screenplay by), Mark Steilen (screen story by), Russell Adams (based on the Wall Street Journal article entitled ""It Takes Planning,  Caution to Avoid Being It"" by)","Ed Helms, Lil Rel Howery, Jon Hamm, Annabelle Wallis","A small group of former classmates organize an elaborate, annual game of tag that requires some to travel all over the country.","English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BNzk4NDM3NjkwNF5BMl5BanBnXkFtZTgwNTk5MzkzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.6,"71,771",tt2854926,movie,28 Aug 2018,N/A,Warner Bros. Pictures,http://www.tagthemovie.com/,True
